# name: NOAA-Weather
# source: https://www.ncei.noaa.gov/access/services/data/v1
# import date: 12/13/2023&comma; 4:17:52 PM
# description: Historical weather data fetched from NOAA. Note that the attribute "utc" has been hidden.
# attribute -- name: where, description: weather station, type: categorical, editable: true
# attribute -- name: latitude, description: Latitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: longitude, description: Longitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: elevation, description: Elevation of weather station, type: numeric, unit: ft, precision: 0, editable: true
# attribute -- name: when, description: When the observation occurred in weather station's standard time, type: date, editable: true
# attribute -- name: tMax, description: Maximum temperature, unit: °F, editable: true
# attribute -- name: tMin, description: Minimum temperature, unit: °F, editable: true
# attribute -- name: tAvg, description: Average temperature, unit: °F, editable: true
# attribute -- name: precip, description: Precipitation, unit: in, editable: true
where,latitude,longitude,elevation,when,tMax,tMin,tAvg,precip
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2021-09,76.1,56.480000000000004,66.2,8.913385826771654
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2021-10,67.46000000000001,47.480000000000004,57.56,5.862204724409449
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2021-11,52.519999999999996,29.12,40.82,1.562992125984252
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2021-12,46.22,29.48,37.76,1.5590551181102363
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-01,35.06,14.899999999999999,24.98,2.0905511811023625
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-02,42.26,21.38,31.82,3.377952755905512
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-03,50.900000000000006,30.38,40.64,3.598425196850394
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-04,59.36,37.58,48.379999999999995,4.625984251968505
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-05,73.4,51.8,62.6,2.4960629921259843
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-06,78.62,55.58,67.1,3.909448818897638
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-07,87.25999999999999,63.68000000000001,75.38,1.7716535433070868
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-08,86.72,64.58000000000001,75.56,3.4133858267716537
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-09,75.56,53.6,64.58000000000001,7.295275590551182
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-10,64.22,42.08,53.24,4.866141732283465
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-11,56.84,33.98,45.5,4.15748031496063
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2022-12,43.52,25.52,34.52,4.421259842519685
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-01,45.14,30.56,37.94,6.460629921259843
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-02,44.78,23.72,34.16,0.9881889763779529
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-03,49.64,30.02,39.74,4.456692913385827
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-04,63.86,40.46,52.16,5.5984251968503935
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-05,71.42,43.16,57.379999999999995,2.9645669291338583
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-06,77.36,56.120000000000005,66.74000000000001,2.2519685039370083
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-07,85.64,66.02,75.92,6.775590551181103
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-08,80.6,61.16,70.88,5.078740157480315
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-09,75.74000000000001,56.3,66.02,10.027559055118111
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-10,67.64,45.86,56.84,2.7322834645669296
MERIDEN MARKHAM MUNI ARPT,41.51,-72.828,103.01837599999999,2023-11,51.44,29.3,40.28,1.893700787401575
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-01,31.46,11.659999999999997,21.560000000000002,2.9645669291338583
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-02,32.18,11.3,21.740000000000002,3.9842519685039375
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-03,39.2,18.68,28.94,3.468503937007874
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-04,60.44,34.16,47.3,4.2637795275590555
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-05,70.7,46.22,58.46,2.562992125984252
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-06,78.08000000000001,54.14,66.02,2.409448818897638
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-07,80.6,59.540000000000006,69.98,8.814960629921261
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-08,78.25999999999999,55.040000000000006,66.74000000000001,2.4921259842519685
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-09,74.30000000000001,49.28,61.88,0.5708661417322834
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-10,62.78,42.8,52.7,4.216535433070866
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-11,47.480000000000004,28.22,37.94,2.8976377952755903
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2014-12,40.1,27.14,33.62,3.673228346456693
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-01,30.56,12.559999999999999,21.560000000000002,3.8070866141732287
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-02,25.52,1.0399999999999991,13.279999999999998,2.452755905511811
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-03,39.56,20.479999999999997,30.02,2.6023622047244093
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-04,59.18,33.98,46.58,3.4291338582677167
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-05,76.28,48.379999999999995,62.42,2.3700787401574805
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-06,74.48,54.32,64.4,7.05511811023622
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-07,81.86,57.56,69.62,2.4448818897637796
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-08,82.94,57.019999999999996,69.98,2.9173228346456694
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-09,79.34,52.519999999999996,66.02,5.240157480314961
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-10,61.519999999999996,37.22,49.46,1.8503937007874016
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-11,56.120000000000005,32.54,44.24,2.452755905511811
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2015-12,50.540000000000006,34.34,42.44,4.078740157480315
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-01,38.3,19.04,28.58,1.3503937007874016
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-02,42.620000000000005,20.479999999999997,31.46,5.618110236220472
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-03,55.58,30.92,43.16,1.0866141732283465
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-04,58.28,33.44,45.86,2.4015748031496065
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-05,69.98,46.58,58.28,3.4330708661417324
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-06,79.34,52.34,65.84,2.177165354330709
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-07,85.46000000000001,60.08,72.68,4.480314960629921
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-08,83.84,60.26,71.96000000000001,3.909448818897638
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-09,77.53999999999999,51.980000000000004,64.75999999999999,1.0118110236220472
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-10,63.86,39.92,51.980000000000004,3.161417322834646
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-11,52.879999999999995,30.2,41.54,4.893700787401575
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2016-12,39.56,22.1,30.74,3.425196850393701
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-01,39.019999999999996,24.8,32,3.7716535433070866
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-02,45.14,24.08,34.52,2.6614173228346454
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-03,41.36,22.46,31.82,4.846456692913386
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-04,64.03999999999999,41.36,52.7,2.716535433070866
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-05,66.38,45.14,55.94,5.055118110236221
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-06,77.72,53.96,65.84,4.421259842519685
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-07,80.42,59.36,69.98,3.334645669291339
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-08,78.25999999999999,55.22,66.92,3.366141732283465
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-09,75.56,52.34,63.86,2.236220472440945
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-10,69.80000000000001,44.78,57.379999999999995,4.133858267716536
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-11,50.72,28.22,39.38,0.9763779527559056
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2017-12,34.7,18.68,26.6,2.5748031496062995
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-01,34.34,13.64,24.08,3.9527559055118116
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-02,43.16,24.439999999999998,33.8,5.366141732283466
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-03,42.08,26.42,34.16,4.275590551181103
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-04,53.42,30.92,42.26,3.3740157480314963
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-05,74.30000000000001,50,62.06,2.5511811023622046
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-06,77.18,53.78,65.48,4.220472440944882
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-07,84.38,60.620000000000005,72.5,6.338582677165355
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-08,82.22,63.31999999999999,72.86,9.12992125984252
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-09,72.86,56.84,64.75999999999999,9.968503937007874
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-10,60.08,42.26,51.26,4.397637795275591
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-11,44.24,30.02,37.22,8.271653543307087
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2018-12,41,24.439999999999998,32.72,4.220472440944882
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-01,33.62,15.98,24.8,4.2637795275590555
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-02,37.94,19.939999999999998,28.94,2.862204724409449
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-03,45.5,23.9,34.7,2.0118110236220472
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-04,60.620000000000005,37.94,49.28,4.952755905511811
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-05,67.28,47.480000000000004,57.379999999999995,4.81496062992126
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-06,77,53.06,64.94,2.4015748031496065
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-07,86.36,60.980000000000004,73.75999999999999,5.066929133858268
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-09,74.84,49.64,62.24,1.094488188976378
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-10,62.96,42.26,52.519999999999996,6.330708661417324
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-11,45.68,25.7,35.78,4.15748031496063
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2019-12,38.12,21.2,29.66,5.464566929133859
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-01,40.82,23,31.82,2.1496062992125986
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-02,41.9,23.9,32.9,2.614173228346457
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-03,52.16,30.92,41.54,2.6614173228346454
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-04,54.68,33.44,44.06,3.6811023622047245
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-05,69.08000000000001,43.7,56.3,2.366141732283465
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-06,81.32,54.14,67.64,1.0708661417322836
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-07,87.08000000000001,63.31999999999999,75.2,3.145669291338583
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-08,82.75999999999999,59.540000000000006,71.06,7.2795275590551185
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-09,73.75999999999999,50.18,62.06,4.035433070866142
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-10,61.88,42.26,52.16,3.783464566929134
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-11,56.480000000000004,33.26,44.96,3.5078740157480315
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2020-12,41.18,23.36,32.18,4.413385826771654
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-01,33.8,20.299999999999997,27.14,1.6535433070866143
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-02,33.8,18.86,26.42,3.81496062992126
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-03,50.900000000000006,27.86,39.38,2.535433070866142
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-04,61.88,36.32,49.1,3.0275590551181106
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-05,69.44,44.24,56.84,5.161417322834645
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-06,80.78,56.480000000000004,68.72,3.0000000000000004
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-07,79.88,60.26,70.16,8.240157480314961
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-08,81.68,62.6,72.14,4.744094488188977
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-09,74.30000000000001,53.06,63.68000000000001,9.110236220472443
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-10,66.56,45.68,56.120000000000005,5.980314960629922
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-11,50.36,27.5,39.019999999999996,2
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2021-12,44.78,29.12,37.04,1.9881889763779528
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-01,31.64,12.2,21.92,1.7125984251968505
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-02,40.82,17.78,29.3,3.9527559055118116
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-03,50,28.4,39.2,3.31496062992126
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-04,59.18,35.24,47.120000000000005,6.44488188976378
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-05,72.32,48.92,60.620000000000005,3.811023622047244
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-06,76.64,52.16,64.4,1.6417322834645671
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-07,86.18,59.72,73.03999999999999,2.543307086614173
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-08,88.34,60.980000000000004,74.66,1.1456692913385829
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-09,73.94,51.26,62.6,5.035433070866143
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-10,62.6,39.019999999999996,50.72,3.1496062992125986
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-11,54.32,32.72,43.52,3.492125984251969
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2022-12,41.18,23,32.18,4.578740157480315
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-01,42.8,28.58,35.6,4.433070866141732
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-02,43.52,21.38,32.54,1.6692913385826773
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-03,47.84,27.68,37.76,3.933070866141733
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-04,64.22,39.019999999999996,51.620000000000005,3.6023622047244097
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-05,70.34,40.46,55.400000000000006,1.6141732283464567
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-06,76.1,52.7,64.4,4.366141732283465
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-07,83.84,62.78,73.22,11.83464566929134
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-08,78.08000000000001,57.92,68,5.31496062992126
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-09,73.22,52.879999999999995,62.96,10.913385826771654
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-10,65.48,44.78,55.22,2.9015748031496065
MILLBROOK 3 W,41.786,-73.742,413.05775600000004,2023-11,49.82,28.22,39.019999999999996,1.9803149606299213
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-01,35.24,19.58,27.32,1.2165354330708662
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-02,36.14,20.12,28.22,1.9133858267716537
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-03,42.44,24.8,33.62,4.362204724409449
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-04,56.66,38.12,47.480000000000004,2.2244094488188977
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-05,68.72,51.44,60.08,4.65748031496063
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-06,78.25999999999999,60.08,69.08000000000001,1.582677165354331
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-07,82.94,67.1,75.02,1.818897637795276
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-08,81.32,63.14,72.32,2.830708661417323
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-09,76.82,58.28,67.46000000000001,1.6535433070866143
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-10,66.2,49.82,57.92,2.6732283464566935
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-11,52.519999999999996,36.5,44.6,3.161417322834646
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2014-12,46.22,33.62,39.92,4.539370078740157
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-01,36.14,21.02,28.58,2.4645669291338583
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-02,28.759999999999998,9.5,19.04,0.7795275590551182
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-03,41,25.16,33.08,1.4212598425196852
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-04,57.56,37.58,47.480000000000004,1.4094488188976377
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-05,71.24000000000001,50.900000000000006,60.980000000000004,0.7007874015748032
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-06,74.30000000000001,58.46,66.38,3.4881889763779528
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-07,82.03999999999999,65.48,73.75999999999999,1.531496062992126
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-08,82.58000000000001,65.12,73.94,2.2007874015748032
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-09,79.34,58.82,69.08000000000001,1.8622047244094488
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-10,62.78,42.980000000000004,52.879999999999995,1.7244094488188977
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-11,56.480000000000004,38.12,47.3,1.3622047244094488
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2015-12,52.519999999999996,37.94,45.32,3.492125984251969
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-01,40.28,23.54,32,1.7125984251968505
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-02,42.26,24.439999999999998,33.44,3.539370078740158
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-03,51.26,34.34,42.8,1.9803149606299213
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-04,56.84,37.58,47.120000000000005,2.81496062992126
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-05,66.92,49.1,58.1,3.645669291338583
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-06,76.82,58.46,67.64,1.062992125984252
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-07,83.66,65.84,74.84,2.271653543307087
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-08,84.2,66.74000000000001,75.56,1.9606299212598426
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-09,76.82,58.82,67.82,1.984251968503937
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-10,64.58000000000001,46.04,55.22,3.3307086614173227
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-11,54.5,36.14,45.32,3.0275590551181106
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2016-12,42.8,27.86,35.42,2.1023622047244097
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-01,40.64,27.86,34.34,1.6338582677165354
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-02,44.06,27.68,35.78,0.8149606299212598
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-03,42.620000000000005,27.32,34.88,2.9921259842519685
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-04,60.26,42.8,51.620000000000005,3.9960629921259843
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-05,64.58000000000001,49.46,57.019999999999996,4.539370078740157
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-06,76.28,58.28,67.28,0.7283464566929134
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-07,81.14,64.75999999999999,73.03999999999999,2.047244094488189
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-08,80.06,62.6,71.42,1.9803149606299213
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-09,76.82,59.540000000000006,68.18,1.6338582677165354
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-10,70.34,51.980000000000004,61.16,6.350393700787403
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-11,53.24,34.16,43.7,2.02755905511811
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2017-12,38.66,26.42,32.54,1.299212598425197
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-01,36.68,20.66,28.58,1.7007874015748035
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-02,46.22,29.66,37.94,5.818897637795277
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-03,45.86,32.36,39.019999999999996,2.1338582677165356
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-04,54.32,36.86,45.5,5.452755905511811
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-05,71.24000000000001,52.879999999999995,62.06,2.8425196850393704
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-06,76.82,59,67.82,2.440944881889764
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-07,84.02,67.1,75.56,4.0511811023622055
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-08,84.74000000000001,69.62,77.18,3.6692913385826773
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-09,76.28,62.42,69.44,8.165354330708663
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-10,64.22,48.379999999999995,56.3,4.059055118110236
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-11,50.72,37.58,44.24,6.614173228346457
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2018-12,44.96,30.56,37.76,5.078740157480315
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-01,39.2,23.36,31.28,3.8740157480314963
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-02,41.72,27.14,34.34,2.893700787401575
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-03,46.76,30.74,38.84,2.220472440944882
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-04,59.72,43.52,51.620000000000005,6.393700787401575
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-05,68.18,52.34,60.26,5.65748031496063
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-06,78.08000000000001,60.980000000000004,69.62,3.5314960629921264
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-07,86.53999999999999,69.25999999999999,77.9,4.834645669291339
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-08,82.94,65.84,74.48,3.0000000000000004
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-09,77.36,58.1,67.64,1.4055118110236222
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-10,66.56,50.900000000000006,58.64,6.5511811023622055
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-11,51.980000000000004,33.8,42.980000000000004,1.3307086614173227
TWEED-NEW HAVEN AIRPORT,41.264,-72.887,2.952756,2019-12,43.34,29.3,36.32,6.708661417322835
